ID,final_result,d_male,d_female,does father have a professional degree,does mother have a professional degree,d_stratum1,d_stratum2,d_stratum3,d_stratum4,d_stratum5,d_stratum6,d_level1sisben,d_level2sisben,d_level3sisben,PEOPLE_HOUSE,INTERNET,TV,COMPUTER,WASHING_MCH,MIC_OVEN,CAR,DVD,FRESH,PHONE,MOBILE,JOB,Private school,public school,MAT_S11,CR_S11,CC_S11,BIO_S11,ENG_S11,QR_PRO,CR_PRO,CC_PRO,WC_PRO,FEP_PRO
152,4,0,1,1,0,0,0,0,0,1,0,0,0,0,10,1,1,0,1,0,0,1,1,1,1,0,1,0,65,71,66,81,73,98,92,85,83,193
153,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,51,60,42,49,58,88,79,53,62,62
154,4,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,58,57,57,68,50,83,50,74,73,189
155,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,51,58,56,48,49,59,33,35,46,116
156,1,1,0,0,0,0,1,0,0,0,0,0,1,0,9,1,1,1,1,1,0,1,1,1,1,0,1,0,51,51,45,38,40,6,37,21,14,98
157,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,72,65,56,68,80,76,31,64,47,144
158,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,74,67,53,63,62,99,74,99,88,88
159,4,1,0,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,0,1,1,0,0,1,0,62,71,68,68,62,97,94,89,3,152
160,4,1,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0,1,1,1,0,1,0,88,67,61,73,82,98,74,35,59,145
161,4,0,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,1,0,56,57,57,60,59,89,94,82,73,197
162,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,0,1,1,0,44,49,49,57,38,32,31,36,7,100
163,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,1,1,0,1,1,0,0,1,0,60,49,59,60,40,58,51,15,20,118
164,2,1,0,1,0,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,52,55,51,55,44,26,5,50,70,116
165,2,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,53,50,50,58,52,72,80,9,48,120
166,2,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,62,62,56,60,67,56,44,15,60,127
167,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,0,1,52,62,58,51,54,36,58,10,88,172
168,3,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,0,1,50,45,55,64,46,3,49,54,86,115
169,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,1,58,64,61,62,64,86,69,40,88,159
170,4,1,0,0,1,0,1,0,0,0,0,0,1,0,5,1,1,1,1,0,0,1,1,1,1,0,0,1,79,69,69,80,82,93,90,97,21,222
171,4,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,1,0,0,1,1,1,0,0,1,68,67,69,67,55,93,91,25,31,136
172,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,0,1,1,1,1,0,0,1,53,57,52,51,52,54,42,60,81,166
173,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,1,1,1,0,0,1,62,59,57,58,65,69,61,1,81,116
174,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,53,56,52,53,55,42,13,53,41,144
175,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,0,1,1,1,1,0,1,0,74,57,61,70,49,97,71,91,24,183
176,3,1,0,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,1,0,1,1,1,0,0,1,55,51,65,61,53,50,69,58,27,130
177,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,71,60,57,55,53,99,63,26,100,161
178,4,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,0,1,1,1,0,1,0,91,64,72,81,73,99,49,53,70,148
179,3,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,1,0,57,64,66,61,53,82,31,27,63,147
180,3,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,1,0,71,57,57,68,54,96,61,48,49,130
181,4,0,1,1,0,0,0,1,0,0,0,0,1,0,4,0,0,1,1,1,0,1,1,1,1,0,1,0,62,67,72,64,60,88,86,61,87,175
182,2,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,1,1,1,0,0,0,1,44,49,52,47,43,64,43,8,44,115
183,1,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,0,59,64,59,58,68,49,59,40,0,157
184,3,0,1,1,1,0,0,1,0,0,0,0,0,1,3,1,1,1,1,0,0,1,1,1,0,0,0,1,51,56,57,51,68,11,62,81,80,97
185,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,1,1,0,1,1,1,0,0,0,1,80,57,58,72,52,85,78,28,28,102
186,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,1,77,72,77,81,60,99,80,89,1,123
187,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,0,1,68,53,53,62,59,29,33,53,1,146
188,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,0,0,0,1,51,62,57,55,48,76,25,48,0,132
189,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,1,64,58,55,60,64,60,8,43,86,132
190,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,59,58,62,64,55,80,82,72,13,119
191,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,1,0,0,1,59,57,47,47,49,69,7,22,57,116
192,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,1,1,0,1,0,62,52,53,65,58,96,83,85,93,154
193,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,0,1,58,39,48,53,42,65,49,64,23,151
194,3,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,0,1,0,56,48,48,53,43,38,70,83,42,164
195,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,45,41,40,42,52,78,12,38,34,131
196,4,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,1,1,0,0,1,72,62,62,72,62,93,96,82,62,153
197,3,1,0,1,0,0,0,0,1,0,0,0,1,0,5,1,1,0,1,0,0,1,1,1,1,0,0,1,76,64,62,61,45,94,70,76,50,152
198,4,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,1,1,1,0,1,0,68,60,62,61,80,99,92,54,89,155
199,3,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,57,48,53,58,65,85,49,62,50,151
200,4,0,1,0,1,0,0,0,1,0,0,0,0,0,7,1,1,1,1,0,0,1,1,1,1,0,1,0,78,57,69,78,76,90,79,61,11,170
201,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,1,1,1,0,0,1,75,74,77,74,67,97,18,30,45,201
202,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,1,0,0,1,62,69,53,72,53,95,50,76,54,157
203,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,1,0,1,0,64,56,74,65,67,99,94,88,100,190
204,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,1,1,1,1,1,0,1,0,52,81,62,45,67,23,1,6,0,139
205,3,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,0,0,1,67,64,68,66,67,74,46,87,18,154
206,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,0,0,0,1,57,54,42,60,45,35,16,42,13,110
207,3,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,59,62,56,59,55,54,55,30,90,174
208,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,61,67,57,64,50,95,62,82,94,186
209,4,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,1,1,1,1,1,1,1,0,1,0,75,64,62,65,78,98,86,23,44,198
210,3,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,0,1,0,0,1,1,1,1,0,0,1,62,52,56,65,53,88,67,37,71,115
211,4,0,1,0,1,0,0,0,0,0,1,0,0,0,6,1,1,1,1,0,1,1,1,1,1,0,1,0,74,74,72,70,65,89,96,88,42,174
212,3,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,1,1,1,1,1,1,0,1,0,79,58,62,67,55,93,97,93,0,200
213,4,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,79,67,64,60,76,96,100,82,48,200
214,2,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,59,60,60,59,60,52,62,8,42,164
215,4,1,0,1,1,0,1,0,0,0,0,0,1,0,5,1,1,1,0,0,1,1,1,1,1,0,0,1,52,45,52,58,46,99,33,81,78,99
216,2,0,1,1,1,0,0,1,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,0,0,1,57,58,66,58,43,87,37,19,50,139
217,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,0,1,1,1,1,0,0,1,59,52,53,62,53,97,79,74,13,144
218,3,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,1,0,0,1,62,60,57,70,80,58,33,57,59,175
219,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,1,65,62,65,68,48,22,15,21,23,129
220,2,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,1,0,0,1,73,64,64,72,52,75,50,39,10,155
221,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,1,0,0,1,79,87,72,71,62,98,91,95,48,169
222,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,0,1,0,1,0,1,1,1,0,0,1,64,57,46,61,54,93,83,64,69,152
223,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,69,62,66,67,55,100,48,75,84,154
224,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,1,1,1,0,0,0,1,65,49,51,65,43,94,61,40,4,106
225,4,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,1,0,0,1,69,70,66,67,70,95,89,39,42,141
226,4,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,1,1,1,1,1,0,0,1,58,57,57,66,70,99,97,78,43,165
227,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,55,41,46,46,49,72,19,8,4,144
228,3,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,58,64,64,59,52,75,60,59,84,111
229,4,1,0,1,1,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,1,1,1,1,1,0,1,0,84,70,72,79,80,95,89,97,7,191
230,4,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,1,1,1,1,1,1,0,0,1,0,66,66,74,61,67,64,32,83,97,167
231,3,0,1,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,78,68,72,81,78,65,23,33,91,90
232,4,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,80,57,60,74,60,68,78,88,84,142
233,3,1,0,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,1,0,1,1,1,0,1,0,74,64,53,58,63,90,38,36,61,157
234,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,70,62,59,64,59,82,82,5,91,138
235,4,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,1,1,1,0,1,0,64,69,65,75,67,94,1,85,92,139
236,4,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,0,0,1,1,1,0,1,0,72,74,68,70,59,84,100,73,57,218
237,4,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,0,0,1,1,1,0,1,0,71,70,59,72,71,49,91,100,21,165
238,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,1,0,1,0,56,55,53,61,54,46,67,69,39,154
239,4,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,1,0,1,0,68,64,74,80,80,95,83,86,58,199
240,4,1,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,93,70,66,82,85,99,85,98,82,153
241,4,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,62,52,59,66,54,86,70,89,90,148
242,2,1,0,1,0,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,80,62,72,79,62,99,81,36,0,194
243,4,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,1,1,1,1,1,0,1,0,74,64,57,70,68,97,45,87,50,189
244,4,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,1,72,76,69,70,76,100,86,85,16,168
245,3,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,1,1,1,0,0,0,1,51,52,57,58,52,66,55,54,41,132
246,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,85,87,82,82,82,97,96,92,58,183
247,4,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,0,0,1,70,62,64,72,73,93,91,86,84,198
248,3,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,0,0,0,1,68,58,58,71,53,90,63,8,70,156
249,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,1,0,0,0,1,64,56,59,64,64,89,56,10,7,97
250,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,54,62,53,61,54,62,89,65,28,170
251,3,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,1,0,1,0,53,60,60,65,60,92,35,25,37,164
252,3,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,0,1,1,1,1,1,0,1,0,64,62,60,62,78,36,43,64,24,133
253,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,0,1,0,74,64,61,68,71,92,84,24,60,161
254,3,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,74,68,66,75,64,67,49,19,24,136
255,4,0,1,0,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,85,79,66,77,62,99,95,35,8,159
256,2,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,1,1,1,1,0,1,0,59,49,53,53,54,78,27,17,80,146
257,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,1,1,1,1,0,0,1,0,59,64,65,65,64,79,68,75,78,181
258,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,62,77,64,66,85,77,50,57,12,143
259,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,86,85,72,81,90,100,99,100,41,105
260,4,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,100,79,76,92,76,95,96,94,94,214
261,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,85,70,64,77,82,99,95,90,52,150
262,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0,1,57,49,53,51,54,93,53,44,66,103
263,3,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,0,1,0,0,1,1,1,1,0,0,1,58,56,51,62,48,37,53,78,91,110
264,4,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,0,0,1,62,62,71,71,65,88,94,91,94,210
265,4,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,1,0,0,1,1,1,1,0,0,1,70,74,66,64,70,75,88,86,53,170
266,4,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,1,1,1,1,1,0,0,1,62,69,59,60,62,82,78,52,28,177
267,4,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,1,0,1,1,1,1,1,1,0,77,70,64,70,80,100,84,71,57,210
268,3,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,75,59,59,85,52,99,51,20,48,181
269,3,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,64,55,45,55,62,35,39,63,16,165
270,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,1,1,0,0,1,0,66,67,66,67,62,98,68,72,10,175
271,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,1,1,1,0,1,0,52,59,52,59,46,87,4,21,14,161
272,3,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,1,1,0,0,0,1,59,70,55,64,55,52,37,89,50,153
273,4,1,0,1,1,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,76,70,71,83,90,90,100,74,67,113
274,4,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,66,67,68,64,75,82,74,11,92,62
275,4,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,67,54,53,71,78,98,99,13,51,151
276,4,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,70,64,68,71,73,76,67,91,92,180
277,3,0,1,0,0,0,1,0,0,0,0,0,1,0,8,1,0,1,1,1,0,0,1,1,0,0,0,1,53,57,52,53,53,80,57,78,18,141
278,4,1,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,84,74,76,77,70,90,92,46,17,183
279,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,64,64,68,80,75,89,51,47,71,100
280,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,0,0,0,1,1,1,1,1,0,51,41,44,48,54,43,36,39,50,109
281,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,61,46,50,53,50,96,62,67,2,162
282,3,1,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,1,0,1,1,0,1,57,48,52,65,40,89,82,62,13,142
283,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,65,57,64,61,67,92,23,35,24,154
284,4,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,0,0,0,1,1,1,0,0,1,72,68,100,100,78,94,89,80,57,172
285,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,1,1,0,1,49,48,48,53,49,50,19,12,23,140
286,3,0,1,1,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,1,0,1,1,1,1,0,0,1,56,58,51,60,48,39,29,78,76,152
287,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,1,1,1,1,0,0,1,62,52,57,58,42,79,31,53,65,151
288,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,54,45,44,59,62,31,32,3,30,97
289,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,1,0,0,0,1,1,1,0,1,0,64,58,55,61,70,82,57,18,76,76
290,4,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,1,1,0,0,0,1,60,49,43,47,54,93,53,57,62,138
291,4,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,62,77,69,75,43,96,77,96,19,179
292,3,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,1,1,1,0,1,1,1,1,0,0,0,1,62,59,66,63,49,88,46,60,53,145
293,3,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,58,56,57,58,52,52,57,71,41,140
294,3,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,53,56,55,53,52,84,45,67,36,162
295,2,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,1,0,1,0,1,62,55,64,52,54,98,38,5,18,192
296,2,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,1,0,1,1,1,0,0,0,1,55,46,53,50,50,62,18,29,49,128
297,4,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,85,74,71,77,75,96,93,88,82,186
298,4,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,1,1,1,1,0,0,0,1,72,62,58,64,60,89,88,31,46,165
299,3,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,60,55,66,66,43,66,48,78,86,142
300,4,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1,1,1,0,1,1,1,0,0,0,1,57,70,66,65,55,91,86,93,55,177
301,3,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,64,67,69,70,50,94,74,88,8,181
302,4,1,0,1,0,0,0,1,0,0,0,1,0,0,5,0,1,1,1,0,1,1,1,1,0,0,0,1,67,50,55,65,57,98,82,64,51,169
303,4,1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,1,1,1,0,0,0,1,74,77,71,81,55,100,100,97,57,208
304,4,0,1,1,0,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,69,74,71,68,49,93,56,78,60,60
305,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,65,51,56,61,54,86,38,11,11,144
306,3,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,1,1,1,0,0,1,55,54,53,55,50,46,75,19,74,149
307,2,0,1,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,50,52,53,51,58,38,10,61,12,127
308,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,58,60,59,58,50,82,92,91,59,190
309,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1,65,67,74,61,42,85,61,2,17,86
310,3,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,1,0,1,1,1,1,0,0,1,47,51,50,48,45,57,32,54,76,162
311,4,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,1,1,1,0,0,1,1,1,0,0,0,1,65,68,66,68,58,79,88,97,57,182
312,3,1,0,1,0,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,67,62,64,66,62,77,22,60,82,136
313,1,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,66,64,61,58,64,47,3,37,9,122
314,2,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,70,62,58,72,58,91,30,21,20,139
315,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,53,39,42,61,65,33,4,35,12,159
316,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,47,67,68,58,65,30,97,89,93,168
317,3,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,1,1,1,1,1,0,1,0,61,51,57,59,60,21,76,68,40,137
318,2,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,1,0,0,1,62,50,52,59,54,81,18,15,36,141
319,2,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,1,0,0,0,1,1,1,0,0,1,55,60,64,58,46,21,33,50,53,109
320,4,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,1,0,0,1,83,87,71,87,90,97,79,83,80,220
321,4,1,0,0,1,0,0,0,1,0,0,0,0,0,7,1,1,1,1,0,0,1,1,1,1,0,0,1,70,72,62,71,64,87,77,65,50,128
322,4,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,1,1,0,1,1,1,1,1,0,0,1,66,64,64,74,60,98,92,94,50,164
323,3,0,1,1,0,0,0,1,0,0,0,0,0,0,6,1,1,1,0,0,0,1,1,1,1,0,0,1,56,50,50,65,58,54,36,40,59,157
324,3,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,1,0,75,74,68,59,53,91,16,12,79,130
325,4,1,0,0,1,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,68,70,64,71,78,82,94,45,19,159
326,4,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,70,64,57,61,53,99,58,71,28,155
327,4,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,82,77,71,91,80,98,99,90,15,180
